"","numéro","n_spp","n_WE","n_WNE","n_HE","n_HNE","n_Med","n_edible","n_woody","dom_group","Concatenation","country","latitude","longitude","farm type","Intervention_reclass","exp_type","has_WNE","has_WE","has_HE"
"165","1181",2,0,1,1,0,0,1,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"166","1184",2,0,1,1,0,0,1,1,"HE","WNE, HE","Ivory Coast","6°17'00,000N","5°13'00,000W","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"167","1185",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria",NA,NA,"experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"168","1186",2,2,0,0,0,0,2,2,"WE","WE","Nigeria",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"169","1187",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria",NA,NA,"experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"170","1188",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","1°33'00,000S","37°08'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"171","1189",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","1°33'00,000S","37°08'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"172","119",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","26°45'00,000N","72°03'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"173","1190",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","1°33'00,000S","37°08'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"174","1191",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","1°33'00,000S","37°08'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"175","1196",4,1,2,1,0,0,2,3,"WNE","WNE, HE, WE","Benin","7°12'30,000N","2°30'00,000E","working farm","Fallows","Multi-type",TRUE,TRUE,TRUE
"176","1197",4,1,2,1,0,0,2,3,"WNE","WNE, HE, WE","Benin","7°12'30,000N","2°30'00,000E","working farm","Fallows","Multi-type",TRUE,TRUE,TRUE
"177","1198",4,1,2,1,0,0,2,3,"WNE","WNE, HE, WE","Benin","7°12'30,000N","2°30'00,000E","working farm","Fallows","Multi-type",TRUE,TRUE,TRUE
"178","1199",4,1,2,1,0,0,2,3,"WNE","WNE, HE, WE","Benin","7°12'30,000N","2°30'00,000E","working farm","Fallows","Multi-type",TRUE,TRUE,TRUE
"179","12",3,1,0,2,0,0,3,1,"HE","HE, WE","India","17°20'00,000N","78°36'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"180","1202",2,1,1,0,0,0,1,2,"WE","WNE, WE","Sri Lanka","8°02'00,000N","80°00'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"181","1203",2,1,0,1,0,0,2,1,"HE","HE, WE","Sri Lanka","8°02'00,000N","80°00'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"182","1204",2,2,0,0,0,0,2,2,"WE","WE","Sri Lanka","8°02'00,000N","80°00'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"183","1205",2,1,1,0,0,0,1,2,"WE","WNE, WE","Sri Lanka","8°02'00,000N","80°00'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"184","1206",2,1,0,1,0,0,2,1,"HE","HE, WE","Italy","42°43'00,000N","12°02'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"185","1207",2,1,0,1,0,0,2,1,"HE","HE, WE","Italy","42°43'00,000N","12°02'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"186","1208",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"187","1209",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"188","121",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","30°12'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"189","1210",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"190","1211",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"191","1212",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"192","1213",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"193","1214",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"194","1215",2,0,1,1,0,1,1,1,"HE","WNE, HE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"195","1216",3,1,0,2,0,0,3,1,"HE","HE, WE","Nigeria","7°30'00,000N","3°54'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"196","1217",3,1,0,2,0,0,3,1,"HE","HE, WE","Nigeria","7°30'00,000N","3°54'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"197","1218",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"198","1219",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"199","1220",3,1,1,1,0,2,2,2,"HE","HE, WE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"200","1221",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"201","1222",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"202","1223",3,1,1,1,0,2,2,2,"HE","HE, WE","India","13°31'00,000N","76°13'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"203","1224",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","17°27'00,000N","78°28'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"204","1225",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","17°27'00,000N","78°28'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"205","1226",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","17°27'00,000N","78°28'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"206","1227",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","17°27'00,000N","78°28'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"207","1228",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","17°27'00,000N","78°28'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"208","1229",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","17°27'00,000N","78°28'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"209","123",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","30°12'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"210","1232",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Cameroon","3°51'00,000N","11°27'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"211","1233",3,1,1,1,0,0,2,2,"HE","WNE, HE, WE","Cameroon","3°51'00,000N","11°27'00,000E","experimental site","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"212","1234",3,2,0,1,0,0,3,2,"WE","HE, WE","Cameroon","3°51'00,000N","11°27'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"213","1235",2,1,0,1,0,0,2,1,"HE","HE, WE","Ghana",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"214","1236",2,0,1,1,0,0,1,1,"HE","WNE, HE","Ghana",NA,NA,"experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"215","1237",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"216","1238",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"217","1241",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"218","1242",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"219","1245",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"220","1246",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"221","1249",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"222","125",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","30°12'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"223","1250",2,0,1,1,0,0,1,1,"HE","WNE, HE","Kenya","3°43'00,000N","34°51'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"224","1253",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil",NA,NA,"experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"225","1254",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil",NA,NA,"experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"226","1255",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil",NA,NA,"experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"227","1256",2,1,1,0,0,0,1,2,"WE","WNE, WE","India","10°40'00,000N","78°24'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"228","1257",2,1,1,0,0,0,1,2,"WE","WNE, WE","India","10°40'00,000N","78°24'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"229","1258",2,1,1,0,0,0,1,2,"WE","WNE, WE","India","10°40'00,000N","78°24'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"230","1259",2,1,1,0,0,0,1,2,"WE","WNE, WE","India","10°40'00,000N","78°24'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"231","126",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","30°12'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"232","1260",2,2,0,0,0,0,2,2,"WE","WE","India","10°40'00,000N","78°24'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"233","1261",2,2,0,0,0,0,2,2,"WE","WE","India","10°40'00,000N","78°24'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"234","1268",3,0,1,2,0,0,2,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"235","1269",3,0,1,2,0,0,2,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"236","1270",3,0,1,2,0,0,2,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"237","1271",3,0,1,2,0,0,2,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"238","1276",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"239","1277",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"240","1278",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"241","1279",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"242","1280",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"243","1281",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"244","1282",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"245","1283",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"246","1284",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"247","1285",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"248","1286",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"249","1287",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"250","1288",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"251","1289",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"252","129",6,2,3,0,1,1,2,5,"WNE","HNE, WNE, WE","China","27°04'23,000N","102°41'26,500E","working farm","Hedgerows","WNE + WE",TRUE,TRUE,FALSE
"253","1290",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"254","1291",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"255","1292",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"256","1293",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"257","1294",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"258","1295",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"259","1296",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"260","1297",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"261","1298",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"262","1299",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"263","130",3,0,1,2,0,0,2,1,"HE","WNE, HE","Kenya","1°32′30,000S","37°07'30,000E","working farm","Hedgerows","WNE + HE",TRUE,FALSE,TRUE
"264","1300",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"265","1301",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"266","1302",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"267","1303",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"268","1304",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"269","1305",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"270","1306",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"271","1307",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"272","1308",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"273","1309",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"274","131",3,0,1,2,0,0,2,1,"HE","WNE, HE","Kenya","1°32′30,000S","37°07'30,000E","working farm","Hedgerows","WNE + HE",TRUE,FALSE,TRUE
"275","1310",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"276","1311",2,0,1,1,0,0,1,1,"HE","WNE, HE","Philippines","8°02'00,000N","124°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"277","1312",3,0,1,2,0,0,2,1,"HE","WNE, HE","Costa Rica","9°53'00,000N","83°43'00,000W","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"278","1314",3,0,1,2,0,0,2,1,"HE","WNE, HE","Costa Rica","9°53'00,000N","83°43'00,000W","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"279","1315",3,0,1,2,0,0,2,1,"HE","WNE, HE","Costa Rica","9°53'00,000N","83°43'00,000W","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"280","1317",3,0,1,2,0,0,2,1,"HE","WNE, HE","Costa Rica","9°53'00,000N","83°43'00,000W","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"281","1318",3,1,2,0,0,1,1,3,"WNE","WNE, WE","Costa Rica",NA,NA,"working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"282","1319",4,0,4,0,0,1,0,4,"WNE","WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"283","132",3,0,1,2,0,0,2,1,"HE","WNE, HE","Kenya","1°32′30,000S","37°07'30,000E","working farm","Hedgerows","WNE + HE",TRUE,FALSE,TRUE
"284","1320",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"285","1321",4,0,4,0,0,1,0,4,"WNE","WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"286","1322",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"287","1323",4,0,4,0,0,1,0,4,"WNE","WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"288","1324",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"289","1325",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"290","1326",5,3,1,0,1,0,3,4,"WE","HNE, WNE, WE","Brazil","3°08'00,000S","59°52'00,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"291","1327",3,1,0,2,0,0,3,1,"HE","HE, WE","Nigeria","7°30'00,000N","3°54'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"292","1328",3,0,1,2,0,0,2,1,"HE","WNE, HE","Nigeria","7°30'00,000N","3°54'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"293","1329",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"294","133",3,0,1,2,0,0,2,1,"HE","WNE, HE","Kenya","1°32′30,000S","37°07'30,000E","working farm","Hedgerows","WNE + HE",TRUE,FALSE,TRUE
"295","1330",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"296","1331",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"297","1332",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"298","1333",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"299","1334",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"300","1335",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"301","1336",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"302","1337",2,2,0,0,0,0,2,2,"WE","WE","USA",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"303","1338",2,1,0,1,0,1,2,1,"HE","HE, WE","Sri Lanka",NA,NA,"experimental site","Hedgerows","Edible only",FALSE,TRUE,TRUE
"304","1339",2,1,1,0,0,1,1,2,"WE","WNE, WE","Sri Lanka",NA,NA,"experimental site","Hedgerows","WNE + WE",TRUE,TRUE,FALSE
"305","134",3,0,1,2,0,0,2,1,"HE","WNE, HE","Kenya","1°32′30,000S","37°07'30,000E","working farm","Hedgerows","WNE + HE",TRUE,FALSE,TRUE
"306","1340",2,1,1,0,0,1,1,2,"WE","WNE, WE","Sri Lanka",NA,NA,"experimental site","Hedgerows","WNE + WE",TRUE,TRUE,FALSE
"307","1341",2,1,1,0,0,1,1,2,"WE","WNE, WE","Sri Lanka",NA,NA,"experimental site","Hedgerows","WNE + WE",TRUE,TRUE,FALSE
